Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 10:01:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.8770, 7050.77, 0.2401, 0.8020, 0.2816, 0.1435, 0.2401
0.8806, 7080.03, 0.1504, 0.1228, 0.1881, 0.5722, 0.1504
0.8842, 7109.28, 0.1628, 0.2727, 0.2342, 0.3219, 0.1628
0.8879, 7138.54, 0.2985, 0.3662, 0.3132, 0.6654, 0.2985
0.8915, 7167.80, 0.3254, 0.9491, 0.5573, 0.1474, 0.3254
0.8952, 7197.05, 0.2974, 0.6469, 0.4614, 0.9855, 0.2974
0.8988, 7226.31, 0.1042, 1.1705, 0.3365, 1.1010, 0.1042
0.9024, 7255.57, 0.3257, 1.0677, 0.3297, 0.5773, 0.3257
0.9061, 7284.82, 0.2518, 1.7628, 0.3349, 0.2643, 0.2518
0.9097, 7314.08, 0.1758, 1.2779, 0.4823, 0.3819, 0.1758
0.9134, 7343.33, 0.3137, 0.3124, 0.3964, 0.2524, 0.3137
0.9170, 7372.59, 0.6164, 1.0756, 0.8975, 0.1564, 0.6164
0.9206, 7401.85, 0.6094, 0.6003, 0.7563, 0.6533, 0.6094
0.9243, 7431.10, 0.3572, 0.5975, 0.3080, 1.3467, 0.3572
0.9279, 7460.36, 0.3077, 1.0014, 0.2952, 1.2685, 0.3077
0.9315, 7489.62, 0.1965, 2.0000, 0.6226, 0.9895, 0.1965
0.9352, 7518.87, 0.0691, 2.0000, 0.7366, 0.7469, 0.0691
0.9388, 7548.13, 0.1646, 1.7457, 0.3839, 0.6557, 0.1646
0.9425, 7577.38, 0.1217, 1.2067, 0.2049, 0.3671, 0.1217
0.9461, 7606.64, 0.1535, 0.9679, 0.4726, 0.2802, 0.1535
0.9497, 7635.90, 0.2000, 1.1984, 0.2384, 0.3787, 0.2000
0.9534, 7665.15, 0.3300, 0.8564, 0.2244, 0.2796, 0.3300
0.9570, 7694.41, 0.3832, 1.1342, 0.4604, 1.0313, 0.3832
0.9607, 7723.67, 0.4784, 1.1327, 0.6955, 0.9051, 0.4784
0.9643, 7752.92, 0.3043, 0.4228, 0.3462, 0.4320, 0.3043
0.9679, 7782.18, 0.7480, 1.7707, 0.6191, 0.9217, 0.7480
0.9716, 7811.44, 0.8118, 1.4579, 0.8884, 0.8953, 0.8118
0.9752, 7840.69, 0.4582, 0.9316, 0.4074, 0.6233, 0.4582
0.9788, 7869.95, 0.1866, 1.4297, 0.2843, 0.7994, 0.1866
0.9825, 7899.20, 0.2647, 1.3741, 0.0307, 0.6133, 0.2647
0.9861, 7928.46, 0.3652, 1.6395, 0.1565, 0.9097, 0.3652
0.9898, 7957.72, 0.1937, 1.7151, 0.3157, 0.4077, 0.1937
0.9934, 7986.97, 0.5786, 0.3991, 0.8778, 0.2902, 0.5786
0.9970, 8016.23, 0.8791, 1.5014, 0.9677, 0.2341, 0.8791
1.0007, 8045.49, 1.9297, 1.5268, 2.0000, 1.3067, 1.9297
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.0385, 0.0311, 0.0448, 0.0525, 0.0385
0.0500, 0.0093, 0.0150, 0.0103, 0.0215, 0.0093
0.0750, 0.0137, 0.0452, 0.0274, 0.0305, 0.0137
0.1000, 0.0564, 0.0325, 0.0868, 0.0877, 0.0564
0.1250, 0.0559, 0.0791, 0.0814, 0.0848, 0.0559
0.1500, 0.0491, 0.0874, 0.0712, 0.0619, 0.0491
0.1750, 0.0522, 0.0919, 0.0476, 0.0581, 0.0522
0.2000, 0.0329, 0.1866, 0.0360, 0.0596, 0.0329
0.2250, 0.0732, 0.1999, 0.0419, 0.0860, 0.0732
0.2500, 0.0807, 0.2429, 0.0726, 0.0703, 0.0807
0.2750, 0.0573, 0.0885, 0.0546, 0.0702, 0.0573
0.3000, 0.0546, 0.1295, 0.0470, 0.1624, 0.0546
0.3250, 0.1171, 0.1817, 0.1077, 0.1305, 0.1171
0.3500, 0.1017, 0.0995, 0.1130, 0.0510, 0.1017
0.3750, 0.0392, 0.1233, 0.0229, 0.1053, 0.0392
0.4000, 0.1140, 0.1373, 0.1029, 0.1861, 0.1140
0.4250, 0.1205, 0.0982, 0.1347, 0.0793, 0.1205
0.4500, 0.0954, 0.1011, 0.1000, 0.0794, 0.0954
0.4750, 0.0239, 0.0392, 0.0209, 0.0741, 0.0239
0.5000, 0.0597, 0.1273, 0.0521, 0.0560, 0.0597
0.5500, 0.0775, 0.1029, 0.0789, 0.0896, 0.0775
0.6000, 0.1116, 0.1087, 0.1093, 0.1974, 0.1116
0.6500, 0.1621, 0.2326, 0.1559, 0.1889, 0.1621
0.7000, 0.1164, 0.3384, 0.1314, 0.1450, 0.1164
0.7500, 0.1630, 0.5228, 0.1396, 0.0566, 0.1630
0.8000, 0.0915, 0.4040, 0.0853, 0.7124, 0.0915
0.8500, 0.2083, 0.5854, 0.4853, 0.5205, 0.2083
0.9000, 0.1776, 1.1365, 0.3343, 0.9275, 0.1776
0.9500, 0.2094, 1.1738, 0.2374, 0.3716, 0.2094
1.0000, 1.7327, 1.5220, 2.1094, 1.1056, 1.7327

Edge profile, Region 1 of 1 total
x (pixels),R Edge, G Edge, B Edge, Y Edge,CA (max Delta)
-35.98, 0.067, 0.028, 0.029, 0.035, 0.039
-35.48, 0.067, 0.041, 0.032, 0.045, 0.035
-34.98, 0.073, 0.040, 0.045, 0.046, 0.033
-34.48, 0.050, 0.046, 0.045, 0.047, 0.005
