Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:47:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.8104, 6515.86, 1.1012, 0.4501, 1.5860, 1.1124, 1.1012
0.8135, 6540.63, 0.6796, 1.8365, 1.3693, 1.5075, 0.6796
0.8166, 6565.41, 1.0334, 0.7558, 1.4927, 1.4298, 1.0334
0.8197, 6590.18, 1.3140, 2.0000, 1.4899, 1.6575, 1.3140
0.8228, 6614.96, 0.5662, 2.0000, 0.3816, 1.6766, 0.5662
0.8258, 6639.73, 1.2655, 2.0000, 0.6741, 1.5861, 1.2655
0.8289, 6664.51, 1.1403, 2.0000, 0.7505, 2.0000, 1.1403
0.8320, 6689.28, 0.6910, 1.2249, 0.8976, 2.0000, 0.6910
0.8351, 6714.06, 0.6868, 2.0000, 1.7556, 1.5550, 0.6868
0.8382, 6738.84, 0.2407, 2.0000, 0.6261, 0.7354, 0.2407
0.8412, 6763.61, 1.4608, 2.0000, 1.5240, 1.5313, 1.4608
0.8443, 6788.39, 1.6654, 2.0000, 1.6295, 0.8999, 1.6654
0.8474, 6813.16, 0.3146, 1.0874, 0.8405, 1.8177, 0.3146
0.8505, 6837.94, 1.3206, 1.1977, 1.9481, 2.0000, 1.3206
0.8536, 6862.71, 1.2027, 2.0000, 2.0000, 2.0000, 1.2027
0.8567, 6887.49, 0.8018, 2.0000, 1.6348, 2.0000, 0.8018
0.8597, 6912.26, 0.9255, 2.0000, 2.0000, 2.0000, 0.9255
0.8628, 6937.04, 1.1547, 2.0000, 2.0000, 0.6194, 1.1547
0.8659, 6961.81, 1.0215, 2.0000, 2.0000, 0.6825, 1.0215
0.8690, 6986.59, 1.2415, 2.0000, 1.0395, 2.0000, 1.2415
0.8721, 7011.36, 1.3465, 2.0000, 1.1114, 2.0000, 1.3465
0.8751, 7036.14, 0.5231, 2.0000, 1.1574, 1.9710, 0.5231
0.8782, 7060.91, 1.7665, 0.8079, 2.0000, 2.0000, 1.7665
0.8813, 7085.69, 1.5907, 2.0000, 2.0000, 2.0000, 1.5907
0.8844, 7110.46, 0.2730, 2.0000, 1.2344, 2.0000, 0.2730
0.8875, 7135.24, 0.5027, 0.9324, 0.6097, 0.8715, 0.5027
0.8905, 7160.01, 0.5372, 2.0000, 0.7419, 2.0000, 0.5372
0.8936, 7184.79, 1.3816, 2.0000, 0.7292, 2.0000, 1.3816
0.8967, 7209.56, 2.0000, 2.0000, 1.5417, 2.0000, 2.0000
0.8998, 7234.34, 1.6081, 2.0000, 1.6174, 2.0000, 1.6081
0.9029, 7259.11, 1.2810, 1.2297, 1.7780, 0.8293, 1.2810
0.9060, 7283.89, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9090, 7308.66, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9121, 7333.44, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9152, 7358.21, 0.6230, 1.4293, 1.2587, 2.0000, 0.6230
0.9183, 7382.99, 0.3247, 2.0000, 0.5576, 2.0000, 0.3247
0.9214, 7407.76, 1.2099, 1.4104, 1.6959, 2.0000, 1.2099
0.9244, 7432.54, 0.3627, 2.0000, 1.9982, 2.0000, 0.3627
0.9275, 7457.31, 2.0000, 2.0000, 1.5787, 1.8293, 2.0000
