Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist2_OFF_Defocus2.tiff
Run date,12-May-2025 18:01:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.9110, 7324.21, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9140, 7348.96, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9171, 7373.70, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9202, 7398.45, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9233, 7423.19, 2.0000, 2.0000, 0.2596, 2.0000, 2.0000
0.9264, 7447.93, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9294, 7472.68, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9325, 7497.42, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9356, 7522.17, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9387, 7546.91, 2.0000, 2.0000, 2.0000, 0.6626, 2.0000
0.9417, 7571.65, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9448, 7596.40, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9479, 7621.14, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
